Date,Oil_Price,Stock_Index,Gold_Price,CO2_Emissions,Inflation,Exchange_Rate,Conflict_Intensity,Event_Flag,Market_Volatility_Measure,Oil_Return,Oil_Shock,Oil_Lag_3,Oil_Lag_5,Conflict_Lag_7,Environmental_Impact_Score,Oil_Rolling_Mean,Conflict_Smoothing,Is_Event_Day,Event_Active_Window
2025-01-13,52.90999984741211,3809.840087890625,1853.5999755859375,35.297369975531105,3.008943163112738,42226.67361039824,7.898165866067878,None,11.704152441023409,-0.005638023721524332,0,52.2400016784668,52.2400016784668,7.26185898124867,101.15554086845331,52.274286542619976,8.273911210485645,0,0.0
2025-01-14,53.56999969482422,3795.5400390625,1850.300048828125,35.103951704977625,3.0047333183045355,42184.678314041965,6.628981582910832,None,13.078373413602991,0.01247400962607248,0,52.25,52.2400016784668,0.0,100.6012409366102,52.66571480887277,9.220908579472907,0,0.0
2025-01-15,52.36000061035156,3768.25,1829.300048828125,35.14473694842063,3.0076310668734996,42225.31700929509,5.97192150788668,None,19.42376049157449,-0.022587252032214677,0,53.209999084472656,52.2400016784668,7.141535486038243,100.71812367781128,52.682857513427734,9.053820868308398,0,0.0
2025-01-16,52.36000061035156,3768.25,1829.300048828125,35.28278033344161,3.028385074859954,42182.64623113641,3.234168535946558,None,20.781866809227814,0.0,0,52.90999984741211,52.25,4.064278674977256,101.11372973244903,52.7000002179827,8.935233705589727,0,0.0
2025-01-17,52.36000061035156,3768.25,1829.300048828125,35.259326102454594,3.037096321894271,42161.457783101614,6.692419217308456,None,18.299027309475658,0.0,0,53.56999969482422,53.209999084472656,9.928649978399314,101.04651437269874,52.71714292253767,8.47291502543389,0,0.0
2025-01-18,52.36000061035156,3768.25,1829.300048828125,35.41344236607517,3.033836086572592,42267.15935079496,3.522992949304853,None,18.61215895315746,0.0,0,52.36000061035156,52.90999984741211,10.936930257823755,101.48818223673426,52.73285729544504,7.413781124216904,0,0.0
2025-01-19,52.97999954223633,3798.909912109375,1839.5,35.31242055249132,3.0458482257942316,42267.62523075679,5.842304881348071,None,18.253090799456714,0.011841079538914112,0,52.36000061035156,53.56999969482422,17.947818210093068,101.1986729560238,52.7000002179827,5.684422077253332,0,0.0
2025-01-20,53.2400016784668,3851.85009765625,1865.9000244140625,35.28298355270165,3.0417674720640164,42288.496874415774,11.587987678039799,None,31.12182401918507,0.0049075526326343155,0,52.36000061035156,52.36000061035156,7.898165866067878,101.1143121201504,52.7471433367048,6.211539478963608,0,0.0
2025-01-21,53.130001068115234,3853.070068359375,1865.300048828125,35.59154423870881,3.0213862267122376,42342.00026095021,0.0,None,39.71064276200019,-0.002066127101495785,0,52.36000061035156,52.36000061035156,6.628981582910832,101.99858828875541,52.684286390032085,5.264542109976346,0,0.0
2025-01-22,52.27000045776367,3841.469970703125,1855.699951171875,35.44293060745969,3.011305363603064,42376.78435534884,10.699392805645227,None,40.60406557254301,-0.01618672300136037,0,52.97999954223633,52.36000061035156,5.97192150788668,101.57268992126085,52.67142922537668,5.939895152513281,0,0.0
2025-01-23,52.27000045776367,3841.469970703125,1855.699951171875,35.492542456663024,2.992597444392805,42394.30530060602,11.585575336699327,None,38.27729881314843,0.0,0,53.2400016784668,52.36000061035156,3.234168535946558,101.7148680337697,52.65857206072126,7.132953266906533,0,0.0
2025-01-24,52.27000045776367,3841.469970703125,1855.699951171875,35.36333795710263,2.989082309552392,42422.55335072934,4.409657365044606,None,32.03622229299581,0.0,0,53.130001068115234,52.97999954223633,6.692419217308456,101.34459254172228,52.64571489606585,6.806844430868841,0,0.0
2025-01-25,52.77000045776367,3855.360107421875,1854.9000244140625,35.47112873879235,2.9892664933442874,42552.72412999125,0.0,None,19.322744097901445,0.009565716388390433,0,52.27000045776367,53.2400016784668,3.522992949304853,101.65350039604728,52.70428630283901,6.303559723825289,0,0.0
2025-01-26,52.61000061035156,3849.6201171875,1850.699951171875,35.55613409983198,3.0060308664670403,42559.84319013957,1.9608900645278378,None,6.121557343083022,-0.003032022854352112,0,52.27000045776367,53.130001068115234,5.842304881348071,101.89710957368978,52.65142931256975,5.749071892850971,0,0.0
2025-01-27,52.849998474121094,3750.77001953125,1844.9000244140625,35.44912755347407,3.009300140204682,42579.898142475315,11.484972732805545,None,36.8675346902478,0.004561829708899623,0,52.27000045776367,52.27000045776367,11.587987678039799,101.59044918848818,52.5957145690918,5.73435547210322,0,0.0
2025-01-28,52.34000015258789,3787.3798828125,1837.9000244140625,35.62068182483334,3.0071091349165933,42642.430862275694,4.885659688505589,None,39.28332803739006,-0.00964992121585273,0,52.77000045776367,52.27000045776367,0.0,102.0820910620802,52.48285729544504,6.432306856175448,0,0.0
2025-01-29,52.20000076293945,3714.239990234375,1847.300048828125,35.541623267370746,3.015403190728428,42707.70715892359,0.003488838525446347,None,55.785188273650355,-0.0026748068253782398,0,52.61000061035156,52.27000045776367,10.699392805645227,101.85552429107281,52.472857339041575,4.904320575158335,0,0.0
2025-01-30,52.20000076293945,3714.239990234375,1847.300048828125,35.59077300128644,2.9932918376383495,42777.05867420162,2.4761253938589127,None,62.52969529404271,0.0,0,52.849998474121094,52.77000045776367,11.585575336699327,101.99637806916533,52.46285738263811,3.6029705833239913,0,0.0
2025-01-31,52.20000076293945,3714.239990234375,1847.300048828125,35.57769737649671,2.995647983219435,42818.99518530307,9.203100132522765,None,62.74636682877203,0.0,0,52.34000015258789,52.61000061035156,4.409657365044606,101.95890581843629,52.45285742623465,4.287748121535157,0,0.0
2025-02-01,53.54999923706055,3773.860107421875,1860.800048828125,35.84068240939962,3.0033566351583048,42771.84493966655,7.733667841006897,None,50.506873284841156,0.025862039356128852,0,52.20000076293945,52.849998474121094,0.0,102.7125708439621,52.56428582327707,5.392557813107571,0,0.0
2025-02-02,54.7599983215332,3826.31005859375,1830.5,35.67134296398292,2.9885707727005064,42863.516516281605,3.8053395041515286,None,43.758947005595054,0.022595688173889794,0,52.20000076293945,52.34000015258789,1.9608900645278378,102.22727623976455,52.87142835344587,5.656050590196669,0,0.0
2025-02-03,55.689998626708984,3830.169921875,1832.199951171875,35.583802067101466,3.0000083131325757,42816.19924663067,3.1658779409265625,None,52.13909420696548,0.01698320550915855,0,52.20000076293945,52.20000076293945,11.484972732805545,101.97640069922733,53.277142660958425,4.4676084770711,0,0.0
2025-02-04,56.22999954223633,3871.739990234375,1788.9000244140625,35.7883415286552,3.0033932772075196,42841.33101989262,3.0412092547808904,None,65.89853036786437,0.009696551065604853,0,53.54999923706055,52.20000076293945,4.885659688505589,102.56257184673076,53.832856859479634,4.2041155579675715,0,0.0
2025-02-05,56.849998474121094,3886.830078125,1810.9000244140625,35.60014117457083,2.999240398068512,42813.61722739165,0.3879490775074874,None,70.28297821580095,0.011026123722783554,0,54.7599983215332,52.20000076293945,0.003488838525446347,102.02322546986937,54.49714224679129,4.2590384492507205,0,0.0
2025-02-06,56.849998474121094,3886.830078125,1810.9000244140625,35.75886644619425,3.0055682167295745,42820.410310062005,13.076878447347209,None,64.17423985987598,0.0,0,55.689998626708984,53.54999923706055,2.4761253938589127,102.47810187317332,55.16142763410296,5.773431742606191,0,0.0
2025-02-07,56.849998474121094,3886.830078125,1810.9000244140625,35.557375290883094,3.0282751453076187,42846.84843057718,3.3883976539433007,None,43.341947450186986,0.0,0,56.22999954223633,54.7599983215332,9.203100132522765,101.90066659088916,55.82571302141462,4.9427599599519825,0,0.0
2025-02-08,57.970001220703125,3915.590087890625,1831.9000244140625,35.63548541743234,3.0300938078582034,42872.91629134969,11.085792604127482,None,32.652897570138,0.019701016299795926,0,56.849998474121094,55.689998626708984,7.733667841006897,102.1245153395033,56.4571418762207,5.421634926112065,0,0.0
2025-02-09,58.36000061035156,3911.22998046875,1835.300048828125,35.80254341337192,3.032576013721207,42904.01232906146,12.606580259612256,None,28.317267884861398,0.006727607062894991,0,56.849998474121094,56.22999954223633,3.8053395041515286,102.60327174394315,56.97142791748047,6.678955034035027,0,0.0
2025-02-10,58.68000030517578,3909.8798828125,1840.5999755859375,35.8708410267411,3.0279824047258046,42994.69789251439,9.991554490739802,None,16.57226202039088,0.005483202389950925,0,56.849998474121094,56.849998474121094,3.1658779409265625,102.79899969832537,57.3985710144043,7.654051684008347,0,0.0
2025-02-11,58.2400016784668,3916.3798828125,1824.9000244140625,35.827844571650125,3.0194839610311566,43027.374607590085,2.841898436409758,None,14.312638903911276,-0.007498272399807271,0,57.970001220703125,56.849998474121094,3.0412092547808904,102.67578004560993,57.68571417672293,7.625578709955328,0,0.0
2025-02-12,59.470001220703125,3934.830078125,1821.5999755859375,35.81242529550698,3.027787319196599,43025.16677582556,7.0186504516830475,None,17.095567859228705,0.02111949702589211,0,58.36000061035156,56.849998474121094,0.3879490775074874,102.6315913363905,58.06000028337751,8.572821763408978,0,0.0
2025-02-13,59.470001220703125,3934.830078125,1821.5999755859375,35.80672407854737,3.0192264809375104,43083.37113423998,4.879021968045419,None,16.430184501427448,0.0,0,58.68000030517578,57.970001220703125,13.076878447347209,102.6152527342352,58.434286390032085,7.401699409223009,0,0.0
2025-02-14,59.470001220703125,3934.830078125,1821.5999755859375,35.70138168917911,3.019942143309704,43152.844658686205,0.4814906963493595,None,11.744326262417713,0.0,0,58.2400016784668,58.36000061035156,3.3883976539433007,102.3133615060698,58.808572496686665,6.986426986709589,0,0.0
2025-02-15,59.470001220703125,3934.830078125,1821.5999755859375,35.78919743135098,3.015165568842053,43101.464267929354,6.621796408608015,None,12.100905621547662,0.0,0,59.470001220703125,58.68000030517578,11.085792604127482,102.56502470087207,59.02285821097238,6.348713244492522,0,0.0
2025-02-16,60.04999923706055,3932.590087890625,1797.199951171875,35.826608111067245,3.019955367099517,43141.334271421845,0.0,None,10.57009731133277,0.00975278299061988,0,59.470001220703125,58.2400016784668,12.606580259612256,102.67223658503168,59.26428658621652,4.547773207405057,0,0.0
2025-02-17,61.13999938964844,3931.330078125,1771.0999755859375,35.989410410283185,3.0232919881523865,43186.3929085374,10.938396942307818,None,6.758725870446878,0.018151543154644845,0,59.470001220703125,59.470001220703125,9.991554490739802,103.13879697305019,59.61571502685547,4.683036414771918,0,0.0
2025-02-18,60.52000045776367,3913.969970703125,1773.4000244140625,35.928616417810034,3.0336673875949653,43181.5147333694,2.6769135135080346,None,7.652133642709305,-0.010140643409782824,0,59.470001220703125,59.470001220703125,2.841898436409758,102.96457296728325,59.941429138183594,4.659467140071671,0,0.0
2025-02-19,59.2400016784668,3906.7099609375,1775.800048828125,35.728031564128884,3.028567223606418,43260.300074034974,6.005798279364196,None,11.657581313354171,-0.021150012716708022,0,60.04999923706055,59.470001220703125,7.0186504516830475,102.38973497288872,59.90857206072126,4.514773972597548,0,0.0
2025-02-20,59.2400016784668,3906.7099609375,1775.800048828125,35.94634419770419,3.0258684742534845,43262.79729468335,6.416439357730711,None,13.250997018394022,0.0,0,61.13999938964844,59.470001220703125,4.879021968045419,103.0153774086576,59.87571498325893,4.734405028266877,0,0.0
2025-02-21,59.2400016784668,3906.7099609375,1775.800048828125,35.88454192036816,3.0160808370956613,43279.076117356926,3.7054751314796133,None,13.32757701151835,0.0,0,60.52000045776367,60.04999923706055,0.4814906963493595,102.83826385047573,59.8428579057966,5.1949742332854845,0,0.0
2025-02-22,61.4900016784668,3876.5,1806.699951171875,35.86398157713143,3.0116379044949,43280.422526142735,7.933469007376374,None,18.85404195574317,0.037981092779372005,0,59.2400016784668,61.13999938964844,6.621796408608015,102.77934182195084,60.13142939976284,5.382356033109535,0,0.0
2025-02-23,61.66999816894531,3881.3701171875,1804.4000244140625,36.00096973134688,3.0154109094253485,43291.201478521805,2.6254817168873776,None,18.857231585345165,0.0029272480983124627,0,59.2400016784668,60.52000045776367,0.0,103.17192378604165,60.362857818603516,5.757424849807732,0,0.0
2025-02-24,63.220001220703125,3925.429931640625,1796.4000244140625,36.05053075531996,3.022980795591802,43246.387724177046,9.35648648728622,None,17.4784811628872,0.025133826784161206,0,59.2400016784668,59.2400016784668,10.938396942307818,103.31395624311897,60.66000093732561,5.5314376419475035,0,0.0
2025-02-25,63.529998779296875,3829.340087890625,1774.4000244140625,36.04768383526893,3.013759142350026,43184.38518004733,0.0,None,31.697008560494123,0.004903472834673517,0,61.4900016784668,59.2400016784668,2.6769135135080346,103.3057975123758,61.090000697544646,5.149021425732071,0,0.0
2025-02-26,61.5,3811.14990234375,1728.0999755859375,35.877251623144254,3.0224552015510824,43274.11043320858,5.631897897732059,None,42.303298917511654,-0.03195338923819424,0,61.66999816894531,59.2400016784668,6.005798279364196,102.81737124688269,61.41285760062082,5.095607085498907,0,0.0
2025-02-27,61.5,3811.14990234375,1728.0999755859375,35.93635870373981,3.036011580139132,43241.76236579266,14.694644995291423,None,46.2557435234118,0.0,0,63.220001220703125,61.4900016784668,6.416439357730711,102.98676088443766,61.73571450369699,6.278207890864723,0,0.0
2025-02-28,61.5,3811.14990234375,1728.0999755859375,36.00599861765426,3.040145929171369,43202.192748319845,0.0,None,45.329620343457215,0.0,0,63.529998779296875,61.66999816894531,3.7054751314796133,103.18633561657582,62.05857140677316,5.74885430065335,0,0.0
2025-03-01,60.63999938964844,3901.820068359375,1722.5,36.075501914707225,3.0589138872969497,43104.52324263966,1.6112751473757427,None,48.73126491254129,-0.013983749761814046,0,61.5,63.220001220703125,7.933469007376374,103.38551883080416,61.937142508370535,4.84568374922469,0,0.0
2025-03-02,59.75,3870.2900390625,1733.0999755859375,35.93458520190607,3.051175995305914,43082.57515525519,7.569539248294575,None,47.83000862553607,-0.014676771085198381,0,61.5,63.529998779296875,2.6254817168873776,102.9816783659002,61.66285705566406,5.5519776822828595,0,0.0
2025-03-03,61.279998779296875,3819.719970703125,1715.300048828125,35.96796962625191,3.0387294482728,43026.42066558481,5.89790890969799,None,35.7516514490062,0.02560667413049167,0,61.5,61.5,9.35648648728622,103.07735176886554,61.38571384974888,5.057895171198828,0,0.0
2025-03-04,63.83000183105469,3768.469970703125,1700.199951171875,35.87941045527764,3.020942245783757,43118.52142359163,6.753150496367796,None,44.161233322843614,0.04161232216961652,0,60.63999938964844,61.5,0.0,102.8235580486826,61.42857142857143,6.022630956394226,0,0.0
2025-03-05,66.08999633789062,3841.93994140625,1698.0,35.873405384385,3.035902688898649,43179.01227805876,7.445935650738317,None,43.772226227199845,0.035406461569869485,0,59.75,61.5,5.631897897732059,102.80634865901648,62.08428519112723,6.281779206823692,0,0.0
2025-03-06,66.08999633789062,3841.93994140625,1698.0,36.07673280313878,3.0424463454621895,43154.60476079988,8.17360734280885,None,42.85623560075691,0.0,0,61.279998779296875,60.63999938964844,14.694644995291423,103.38904632265779,62.739998953683035,5.350202399326181,0,0.0
2025-03-07,66.08999633789062,3841.93994140625,1698.0,36.13302917314761,3.0418904987530846,43277.22655106709,10.548499209781117,None,41.37827874068591,0.0,0,63.83000183105469,59.75,0.0,103.55038099889914,63.39571271623884,6.857130857866342,0,0.0
2025-03-08,65.05000305175781,3821.35009765625,1677.699951171875,35.99159885945241,3.044690185016283,43336.31482541667,7.049093284642563,None,31.66152984439983,-0.01573601670085989,0,66.08999633789062,61.279998779296875,1.6112751473757427,103.145068651635,64.02571323939732,7.63396202033303,0,0.0
2025-03-09,64.01000213623047,3875.43994140625,1716.5999755859375,36.10001687318667,3.0334352945432994,43330.07325624124,3.7937117269072878,None,32.80962209372535,-0.01598771509203245,0,66.08999633789062,63.83000183105469,7.569539248294575,103.45577403355935,64.63428497314453,7.0945580887062745,0,0.0
2025-03-10,64.44000244140625,3898.81005859375,1721.5,36.036159448983355,3.0578928143394677,43215.10297049756,8.362868506013656,None,41.18311476746269,0.006717704902752919,0,66.08999633789062,66.08999633789062,5.89790890969799,103.27277081580601,65.08571406773159,7.446695173894227,0,0.0
2025-03-11,66.0199966430664,3939.340087890625,1722.300048828125,35.935284508753114,3.05918502615922,43339.6500991271,14.499409674476079,None,41.38122423416907,0.024518841430783755,0,65.05000305175781,66.08999633789062,6.753150496367796,102.98368244615874,65.39857046944755,8.553303627909695,0,0.0
2025-03-12,65.61000061035156,3943.340087890625,1719.5,36.03520516313988,3.0602789741052687,43280.17147578892,4.336831268087132,None,48.723891740555345,-0.006210179545016681,0,64.01000213623047,66.08999633789062,7.445935650738317,103.27003601429794,65.32999965122768,8.109145858959526,0,0.0
2025-03-13,65.61000061035156,3943.340087890625,1719.5,36.15160724680822,3.0675366403442554,43207.901538441074,0.12735347664679253,None,50.458012010912945,0.0,0,64.44000244140625,65.05000305175781,8.17360734280885,103.60362222029143,65.26142883300781,6.959681020936375,0,0.0
2025-03-14,65.61000061035156,3943.340087890625,1719.5,35.99242851394099,3.072346732661623,43269.03006004156,10.535403346434864,None,47.205781090485246,0.0,0,66.0199966430664,64.01000213623047,10.548499209781117,103.14744628341282,65.19285801478794,6.957810183315481,0,0.0
2025-03-15,65.38999938964844,3968.93994140625,1728.9000244140625,36.15015350416918,3.074585572904414,43401.01768035852,4.398094180232009,None,31.8488969195817,-0.0033531659603187602,0,65.61000061035156,64.44000244140625,7.049093284642563,103.59945607071606,65.24142892020089,6.579096025542546,0,0.0
2025-03-16,64.80000305175781,3962.7099609375,1730.5999755859375,35.7288643763882,3.066680828349961,43480.231321284045,0.0,None,22.46351548932331,-0.009022730438869253,0,65.61000061035156,66.0199966430664,3.7937117269072878,102.39212165423612,65.35428619384766,6.037137207412933,0,0.0
2025-03-17,64.5999984741211,3974.1201171875,1726.800048828125,36.06965212819007,3.0713955119213208,43518.426777286666,9.237108385752109,None,14.482876039584797,-0.0030864902502700797,0,65.61000061035156,65.61000061035156,8.362868506013656,103.36875445658823,65.37714276994977,6.162028618804141,0,0.0
2025-03-18,60.0,3915.4599609375,1732.199951171875,35.99226461358879,3.0902157568860713,43558.16449436993,2.3233590702303863,None,20.11590923254818,-0.07120740840208939,0,65.38999938964844,65.61000061035156,14.499409674476079,103.14697657621402,64.51714324951172,4.4225928181976135,0,0.0
2025-03-19,61.41999816894531,3913.10009765625,1741.4000244140625,35.949234313183126,3.103669957347621,43610.83527230894,4.547333588479196,None,24.5808617269881,0.023666636149088482,0,64.80000305175781,65.61000061035156,4.336831268087132,103.02365992927164,63.91857147216797,4.452664578253622,0,0.0
2025-03-20,61.41999816894531,3913.10009765625,1741.4000244140625,35.98336573217707,3.119601823614015,43658.78170179828,6.659901652845073,None,27.572489012700586,0.0,0,64.5999984741211,65.38999938964844,0.12735347664679253,103.12147407665242,63.31999969482422,5.385885746281948,0,0.0
2025-03-21,61.41999816894531,3913.10009765625,1741.4000244140625,35.76996946329385,3.1144896668497033,43682.84127299675,5.952498398895332,None,29.541834160977125,0.0,0,60.0,64.80000305175781,10.535403346434864,102.50992100589514,62.72142791748047,4.731185039490586,0,0.0
2025-03-22,61.54999923706055,3940.590087890625,1737.800048828125,35.940780864577924,3.1045936186471175,43698.05132819434,8.547259085695197,None,26.225393244314873,0.002116591859179895,0,61.41999816894531,64.5999984741211,4.398094180232009,102.99943395531224,62.17285646711077,5.323922883128184,0,0.0
2025-03-23,57.7599983215332,3910.52001953125,1724.699951171875,35.99196918572764,3.1033357494461207,43704.92167179937,2.822568147150783,None,23.72686283734658,-0.061575970146321324,0,61.41999816894531,60.0,0.0,103.14612993622066,61.167141505650115,5.727146904149726,0,0.0
2025-03-24,61.18000030517578,3889.139892578125,1732.9000244140625,36.09704883520163,3.103892998569008,43677.22344235604,7.565528990880414,None,14.946861418058793,0.05921056237925115,1,61.41999816894531,61.41999816894531,9.237108385752109,103.44726820188117,60.67857033865793,5.488349847739483,0,0.0
2025-03-25,58.560001373291016,3909.52001953125,1724.9000244140625,35.889929258581645,3.1148349137537172,43673.18968851269,3.7022666120804137,None,14.990421083394633,-0.042824434763252484,0,61.54999923706055,61.41999816894531,2.3233590702303863,102.85370293591478,60.47285624912807,5.685336639432344,0,0.0
2025-03-26,60.970001220703125,3974.5400390625,1732.199951171875,35.85290310621319,3.097910267456569,43598.541847802924,8.694052404437516,None,27.77903993618116,0.041154368013920584,0,57.7599983215332,61.41999816894531,4.547333588479196,102.74759303391062,60.40857097080776,6.277725041712104,0,0.0
2025-03-27,60.970001220703125,3974.5400390625,1732.199951171875,35.875076539697545,3.113205770651175,43603.624866463186,8.076837420065267,None,33.74732363369139,0.0,0,61.18000030517578,61.54999923706055,6.659901652845073,102.81113787191343,60.344285692487446,6.480144437029275,0,0.0
2025-03-28,60.970001220703125,3974.5400390625,1732.199951171875,36.00780034379215,3.1116256916653855,43564.19531110564,0.3228064897770233,None,36.41885641039485,0.0,0,58.560001373291016,57.7599983215332,5.952498398895332,103.19149902059435,60.280000414167134,5.67590273572666,0,0.0
2025-03-29,61.560001373291016,3971.090087890625,1712.0999755859375,35.939656021820824,3.107356880965911,43519.01584524485,10.42991058087516,None,38.403453305651865,0.009676892582832108,0,60.970001220703125,61.18000030517578,8.547259085695197,102.99621037016793,60.281429290771484,5.9448529493237965,0,0.0
2025-03-30,60.54999923706055,3958.550048828125,1683.9000244140625,35.843843599593214,3.0972358372133093,43538.01055280253,2.32018277442976,None,35.7458400103512,-0.01640679197042183,0,60.970001220703125,58.560001373291016,2.822568147150783,102.72163021308911,60.68000085013254,5.873083610363651,0,0.0
2025-03-31,59.15999984741211,3972.889892578125,1713.800048828125,35.93770829837518,3.0806872704946517,43617.610667119756,9.040288991405726,None,23.93960879964038,-0.022956224726055297,0,60.970001220703125,60.970001220703125,7.565528990880414,102.99062856566682,60.39142935616629,6.083763610438695,0,0.0
2025-04-01,61.45000076293945,4019.8701171875,1726.5,35.88518002023434,3.088918976334271,43673.52649741987,6.836436567006703,None,19.32692994898219,0.0387086024583132,0,61.560001373291016,60.970001220703125,3.7022666120804137,102.84009252318238,60.804286411830354,6.531502175428165,0,0.0
2025-04-02,61.45000076293945,4019.8701171875,1726.5,35.960962049409325,3.089652156006155,43605.00146723871,14.190918383975612,None,24.794183211556604,0.0,0,60.54999923706055,60.970001220703125,8.694052404437516,103.0572693880485,60.87285777500698,7.316768743933608,0,0.0
2025-04-03,61.45000076293945,4019.8701171875,1726.5,35.78205814795749,3.0767525470087445,43565.5200604102,3.882670088140739,None,27.534059651082806,0.0,0,59.15999984741211,61.560001373291016,8.076837420065267,102.5445648741603,60.941429138183594,6.7176019822301045,0,0.0
2025-04-04,61.45000076293945,4019.8701171875,1726.5,35.807210062937266,3.063801759288108,43622.558619809606,3.2534160194090127,None,28.348703329717228,0.0,0,61.45000076293945,60.54999923706055,0.3228064897770233,102.61664547295335,61.01000050136021,7.136260486463245,0,0.0
2025-04-05,58.650001525878906,4077.909912109375,1727.0,35.78803172800157,3.060443912295207,43583.43425013269,4.902901970561337,None,38.67608246822816,-0.04556548742549782,0,61.45000076293945,59.15999984741211,10.42991058087516,102.56168401705108,60.594286237444194,6.346687827846985,0,0.0
2025-04-06,59.33000183105469,4073.93994140625,1741.5,35.66771752928928,3.077134127548101,43582.20259263284,3.4841010858286228,None,36.270576523900694,0.011594207800246004,0,61.45000076293945,61.45000076293945,2.32018277442976,102.21688643430386,60.420000893729075,6.512961872332537,0,0.0
2025-04-07,59.77000045776367,4079.949951171875,1740.0999755859375,35.83007475107239,3.074538214034465,43619.70519758407,8.99970950971025,None,30.73041117952014,0.007416123599016666,0,61.45000076293945,61.45000076293945,9.040288991405726,102.6821713151535,60.50714383806501,6.507164803518896,0,0.0
2025-04-08,59.599998474121094,4097.169921875,1756.800048828125,35.81253640180749,3.059506784503284,43581.28797484089,0.0,None,34.119600507680374,-0.0028442694050623274,0,58.650001525878906,61.45000076293945,6.836436567006703,102.6319097458904,60.24285779680525,5.5305310082322245,0,0.0
2025-04-09,59.31999969482422,4128.7998046875,1743.300048828125,35.7724922831549,3.0570493538624244,43596.556750148186,0.0,None,39.56148528875463,-0.004697966215862492,0,59.33000183105469,61.45000076293945,14.190918383975612,102.51715092721037,59.93857192993164,3.5032569533785662,0,0.0
2025-04-10,59.31999969482422,4128.7998046875,1743.300048828125,35.73366188071658,3.0543221181649476,43539.85547540228,59.66098539210404,Airstrikes,37.430507186412164,0.0,0,59.77000045776367,58.650001525878906,3.882670088140739,102.40587038807926,59.634286063058035,11.471587711087608,1,1.0
