Date,Conflict_Intensity,Oil_Price,Stock_Index,Gold_Price,CO2_Emissions,Inflation,Exchange_Rate,Event_Flag,Market_Volatility_Measure,Oil_Return,Oil_Shock,Oil_Lag_3,Oil_Lag_5,Conflict_Lag_7,Environmental_Impact_Score,Oil_Rolling_Mean,Conflict_Smoothing,Is_Event_Day,Event_Active_Window
2023-01-12,6.690117405508541,76.77573183530242,4009.1724418409326,1802.6279817027898,35.26991127571993,2.9950363713161363,42158.96640822839,None,3.802539645923057,-0.003023881575919929,0,76.9690255367008,76.82004536509181,3.3493995301677484,101.06690779520795,76.86398667066896,5.6472003217144096,0,0.0
2023-01-13,0.0,76.89671297108544,4005.4625970327297,1804.053529512915,35.23736959920842,3.0130798524140037,42111.41570404742,None,4.277142326788398,0.001575773136784031,0,77.24030555849379,77.20376272966827,3.9416650903441157,100.97365871970621,76.9877401012043,5.084105308808107,0,0.0
2023-01-14,0.0,75.94007284875654,4008.860345601694,1802.1466983865678,35.328603558757074,3.011170814496731,42140.731869938,None,4.121448138153908,-0.012440585369216106,0,77.00859671208755,76.9690255367008,1.8613304695774717,101.2350921581238,76.86202974172784,4.818200956011326,0,0.0
2023-01-15,13.381965136041016,75.07761393250003,4030.1143535881483,1801.099160465176,35.28712785278757,3.0183683939182124,42140.50830888869,None,8.678040730129842,-0.01135709887945724,0,76.77573183530242,77.24030555849379,3.559805630389618,101.11624237372283,76.55829419927522,6.221366599675811,0,0.0
2023-01-16,0.2724656002863437,74.79647016787953,4039.3256006224656,1805.1272231729097,35.35525917746063,3.005435664339501,42238.28209380447,None,13.721381284003925,-0.0037447083077688514,0,76.89671297108544,77.00859671208755,12.092656725740182,101.3114745719234,76.24792914658647,4.532767867468119,0,0.0
2023-01-17,0.0,74.29005460771232,4036.565365300787,1804.945858371383,35.491738668086114,2.995871300571321,42326.93308006521,None,15.445238395068355,-0.006770581005100529,0,75.94007284875654,76.77573183530242,0.0,101.70256033301739,75.82646472504625,4.532767867468119,0,0.0
2023-01-18,10.686572711823647,74.44717827400996,4049.0775045224264,1805.5807241177424,35.280699818312506,3.0005953633501248,42313.6428016093,None,17.491638088732106,0.002115002702950397,0,75.07761393250003,76.89671297108544,11.384826930440939,101.0978226628674,75.46054780532089,4.433017264808507,0,0.0
2023-01-19,6.692764381429571,73.99316623624935,4045.496750792211,1807.52085957912,35.51651509485288,3.015436523635484,42316.10091603096,None,17.22265947462263,-0.006098445210234393,0,74.79647016787953,75.94007284875654,6.690117405508541,101.77355787026539,75.06303843402759,4.433395404225797,0,0.0
2023-01-20,0.31037211731800607,73.28701438558171,4025.615505440432,1808.7122233550651,35.555198697912516,3.018992657123341,42322.40353775054,None,13.605214181718104,-0.0095434738988327,0,74.29005460771232,75.07761393250003,0.0,101.8844068064323,74.54736720752706,4.477734278128369,0,0.0
2023-01-21,6.083124877023095,74.01983877004248,4016.0346423312585,1809.2130611653524,35.432415977346054,3.0158620768181095,42309.820563942565,None,11.547336073887445,0.009999375613873429,0,74.44717827400996,74.79647016787953,0.0,101.53256951936551,74.27304805342506,5.3467521177030966,0,0.0
2023-01-22,0.0,73.90695061979922,3997.8267231209998,1810.1429831702849,35.25253768214291,3.015854990872343,42329.57181314397,None,18.18215968959396,-0.001525106675711263,0,73.99316623624935,74.29005460771232,13.381965136041016,101.01712328153585,74.10581043732495,3.43504281255438,0,0.0
2023-01-23,10.504106992113027,73.94071472214318,3994.811588280587,1815.1498143407614,35.42419515980131,3.0033509135326457,42301.65770969959,None,21.798300954774508,0.0004568461025764581,0,73.28701438558171,74.44717827400996,0.2724656002863437,101.50901253896085,73.98355965936261,4.8967058685296205,0,0.0
2023-01-24,10.306854824365669,73.22834062903645,3995.495772072482,1815.234576746694,35.63467411582283,3.0093960667961994,42255.12694295272,None,23.21802467917279,-0.00963439555302803,0,74.01983877004248,73.99316623624935,0.0,102.11214581805427,73.83188623383748,6.369113700581859,0,0.0
2023-01-25,7.660030994109715,72.95614926677386,4012.760145195235,1815.836774840124,35.52241768156912,3.0182193974194336,42296.26250414773,None,18.666593678850056,-0.0037170221245551582,0,73.90695061979922,73.28701438558171,10.686572711823647,101.79047189601214,73.61888208994661,5.936750598051298,0,0.0
2023-01-26,6.8083053062350825,73.0116105616288,4016.5294189328765,1818.1380836321393,35.444226164642714,3.0136984940911025,42337.73898335882,None,12.265855152261611,0.0007602004137050589,0,73.94071472214318,74.01983877004248,6.692764381429571,101.56641193822573,73.4786598507151,5.953256444452085,0,0.0
2023-01-27,13.805940624336868,72.43611377291765,4014.838413644788,1820.5491354980552,35.5128425659408,3.0089980726135077,42307.52319537582,None,10.263507982989005,-0.007882263989031912,0,73.22834062903645,73.90695061979922,0.31037211731800607,101.76303413693273,73.35710262033453,7.881194802597636,0,0.0
2023-01-28,4.998431636941127,72.62396278209047,4023.632469456623,1823.123196109176,35.66624735037123,3.011656854910028,42362.29096691395,None,11.692817347928955,0.0025933060097855787,0,72.95614926677386,73.94071472214318,6.083124877023095,102.20261979628332,73.1576917649128,7.726238625443069,0,0.0
2023-01-29,0.0,72.32364343713108,4002.021116366544,1824.6006565532343,35.65541562105812,3.0072896575496224,42340.71208045568,None,11.181804192925767,-0.004135265185962189,0,73.0116105616288,73.22834062903645,0.0,102.17158117587984,72.93150502453163,7.726238625443069,0,0.0
2023-01-30,7.247369564161534,72.17779656223443,4004.8772619476294,1822.5146467277734,35.59508776843233,3.006628331403364,42363.37034235758,None,9.659023637686174,-0.0020165863881488333,0,72.43611377291765,72.95614926677386,10.504106992113027,101.99871004299976,72.6796595731161,7.260990421449999,0,0.0
2023-01-31,15.43023524768557,71.87694325611974,4013.0859138864994,1825.9815097923756,35.60020938815342,3.027625549295029,42414.3875429882,None,7.2336231466575125,-0.0041682251390881,0,72.62396278209047,73.0116105616288,10.306854824365669,102.01338618618784,72.48660280555659,7.992901910495699,0,0.0
2023-02-01,0.0,72.8030823483742,3998.800051428701,1823.8888190063383,35.61528951523375,3.025155292287569,42422.70691475302,None,8.894832797650457,0.01288506508901377,0,72.32364343713108,72.43611377291765,7.660030994109715,102.05659870808088,72.46473610292806,6.898611768480025,0,0.0
2023-02-02,3.192686166530071,72.79633373600524,4010.7375918607704,1824.6940899368162,35.5794511539409,3.021571890767357,42455.44396036008,None,8.505779544325646,-9.269679457624136e-05,0,72.17779656223443,72.62396278209047,6.8083053062350825,101.95390289101461,72.43398227069612,6.382094748522168,0,0.0
2023-02-03,7.082230190507263,72.2674782715273,4014.6225559357144,1823.3855382367776,35.85010080029022,3.0150964727110052,42439.62247816569,None,8.484466632131522,-0.007264864002572313,0,71.87694325611974,72.32364343713108,13.805940624336868,102.72945695006955,72.40989148478322,5.4215646865465095,0,0.0
2023-02-04,4.730475754971304,72.67875072757889,4010.969676796706,1823.4572615435916,35.67283752377717,3.0225383924260045,42439.799148994294,None,6.000884005861038,0.005690975607400173,0,72.8030823483742,72.17779656223443,4.998431636941127,102.22150412073667,72.4177183341387,5.383285274836534,0,0.0
2023-02-05,0.08848209811342755,72.06832890259338,4017.7974954577694,1824.3147863641987,35.842918299426366,3.020726150693824,42439.506177450276,None,6.3867588930008266,-0.008398903653057399,0,72.79633373600524,71.87694325611974,0.0,102.70887529487706,72.38124482920473,5.395925574567024,0,0.0
2023-02-06,10.609289281152353,72.17276070009575,4041.0044240358134,1825.1575007950992,35.88908492117658,3.0142324203106092,42412.177260123266,None,12.807098350070968,0.0014490664497510686,0,72.2674782715273,72.8030823483742,7.247369564161534,102.84116702839377,72.38052542032779,5.876199819851427,0,0.0
2023-02-07,16.600203610086297,71.19292563815587,4043.323086586398,1826.2013423035696,35.85214492348196,3.0274454606333396,42413.33855196747,None,16.50565743628875,-0.013576244727722897,0,72.67875072757889,72.79633373600524,15.43023524768557,102.73531444170105,72.28280861776152,6.043338157337246,0,0.0
2023-02-08,5.980657295119537,70.52883261370665,4046.3052924494013,1829.628764841687,35.72411383292969,3.041641490678476,42345.907637024284,None,16.289146065825665,-0.009328076048237266,0,72.06832890259338,72.2674782715273,0.0,102.36843780505144,71.9579157985233,6.897717770925751,0,0.0
2023-02-09,0.47965855131999824,70.62726323164121,4042.211683453999,1830.735833444715,35.82220449150169,3.035637255021089,42331.34994966718,None,15.57539544031666,0.0013956082113775192,0,72.17276070009575,72.67875072757889,3.192686166530071,102.64951930446232,71.64804858361416,6.510142397324311,0,0.0
2023-02-10,0.0,70.99649652163892,4034.213239759351,1830.4475201741336,35.79355341797767,3.0169718555074825,42327.1061749987,None,13.827029156968324,0.005227914449788429,0,71.19292563815587,72.06832890259338,7.082230190507263,102.5674188595973,71.46647976220153,5.498395227251846,0,0.0
2023-02-11,6.289879906105904,71.08218066223391,4043.0165979247936,1832.5756945107105,35.71932267607773,3.027046992405852,42324.29718737393,None,9.757257491905763,0.0012068784347532002,0,70.52883261370665,72.17276070009575,4.730475754971304,102.35470861236922,71.23839832429509,5.721167248842503,0,0.0
2023-02-12,10.519386716581288,71.02435652103978,4034.955759665705,1835.1546354885597,35.85541979406582,3.0202006941482518,42322.22231508039,None,4.492889039413611,-0.0008134829384159881,0,70.62726323164121,71.19292563815587,0.08848209811342755,102.7446986740784,71.08925941264458,7.211296480052197,0,0.0
2023-02-13,7.375838732476908,70.87380467324513,4036.171422037899,1832.8994198582857,35.717934970723164,3.0281069501398794,42329.13410508738,None,4.802333446121884,-0.002119721390929419,0,70.99649652163892,70.52883261370665,10.609289281152353,102.35073210423397,70.90369426595164,6.749374973098562,0,0.0
2023-02-14,4.987980795405731,70.13454367806142,4031.8948475702477,1834.2942199979855,35.96701924372588,3.008405911962761,42363.10618099169,None,5.400782934646848,-0.010430666147979273,0,71.08218066223391,70.62726323164121,16.600203610086297,103.06448998856787,70.752496843081,5.090485999572766,0,0.0
2023-02-15,2.053641741053469,69.77462157386407,4037.1846458277114,1835.8965654826072,35.81375262668366,3.0173318853457545,42416.83203469831,None,4.123696570335702,-0.005131880601512151,0,71.02435652103978,70.99649652163892,5.980657295119537,102.62530025169568,70.64475240881778,4.529483777563328,0,0.0
2023-02-16,0.0,69.54430218838418,4041.021266880581,1835.5014384758872,35.89183773341386,3.0052201660529465,42394.3437733559,None,3.895642983643377,-0.0033009048316524625,0,70.87380467324513,71.08218066223391,0.47965855131999824,102.84905528811711,70.49004368835249,4.460961127374757,0,0.0
2023-02-17,9.17375663162441,70.07286330149364,4051.89666632316,1838.4528521025104,35.911096231004045,3.012527807243612,42344.18373058644,None,6.624052375988012,0.007600351092425628,0,70.13454367806142,71.02435652103978,0.0,102.9042410464539,70.3580960854746,5.771497789035387,0,0.0
2023-02-18,9.568858106927928,70.24467244627786,4047.296502334613,1838.3527409284454,35.86745503641516,3.0126705379219763,42302.08150997428,None,7.1822623327567365,0.0024518641980562084,0,69.77462157386407,70.87380467324513,6.289879906105904,102.77918599442648,70.23845205462372,6.239923246295676,0,0.0
2023-02-19,0.0,69.3631523685965,4045.0977529816787,1838.8038938353884,35.96211981475791,3.0031311437280097,42287.72136391454,None,7.0016370814723,-0.012549280208481783,0,69.54430218838418,70.13454367806142,10.519386716581288,103.0504505391379,70.00113717570325,4.737153715355492,0,0.0
2023-02-20,12.949194890903419,69.5251943532939,4035.810115823856,1838.6577501868207,35.865586428276856,2.9990607805987417,42280.12529802371,None,7.048716610419098,0.002336139278046323,0,70.07286330149364,69.77462157386407,7.375838732476908,102.77383144604264,69.80847855856737,5.533347452273565,0,0.0
2023-02-21,7.870356104470007,69.33265321308573,4031.867183223095,1838.8889082819837,36.009349242607534,3.005923965168309,42251.625494713844,None,7.05497666700063,-0.0027693721966423057,0,70.24467244627786,69.54430218838418,4.987980795405731,103.18578777297394,69.69392277785656,5.945115353568462,0,0.0
2023-02-22,11.997973225728966,68.99419221293276,4036.140188153543,1836.8963581081932,35.79627578061953,3.0069829096994614,42196.819661501344,None,7.170406664123767,-0.004881696927315882,0,69.3631523685965,70.07286330149364,2.053641741053469,102.5752198651615,69.58243286915209,7.365734137093533,0,0.0
2023-02-23,0.0,69.3000303573532,4044.2100743199967,1834.2162563430047,35.95167287524741,3.012827039504186,42184.01362012764,None,7.250282198422662,0.004432809988941466,0,69.5251943532939,70.24467244627786,0.0,103.02051454457315,69.54753689329051,7.365734137093533,0,0.0
2023-02-24,0.0,69.81553011860117,4035.4884210782207,1837.6052664694546,36.14059159588863,3.032591445349341,42203.084951133336,None,5.965339288985054,0.007438665734917471,0,69.33265321308573,69.3631523685965,9.17375663162441,103.56186637193025,69.51077501002017,6.055197475432903,0,0.0
2023-02-25,4.255153451163515,70.28117017815927,4044.684480279277,1836.111343772818,35.853827892887594,3.0169490292322303,42242.83642442511,None,5.449621145411104,0.006669577080730793,0,68.99419221293276,69.5251943532939,9.568858106927928,102.74013703715393,69.5159889717175,5.296096810323701,0,0.0
2023-02-26,7.513922134475971,69.86156141654794,4058.7408588673266,1834.3285590739054,35.89274361457889,3.0331211549819166,42224.965271769695,None,9.155654600468248,-0.005970429356079943,0,69.3000303573532,69.33265321308573,0.0,102.85165111568992,69.587190264282,6.3695142581059825,0,0.0
2023-02-27,13.981804114634818,69.70695522862233,4063.3752078995635,1830.2217788466978,36.018057213659105,3.0341647143571486,42214.31538066253,None,12.031801438768468,-0.002213036536698243,0,69.81553011860117,68.99419221293276,12.949194890903419,103.21074070524736,69.61315610361463,6.517029861496183,0,0.0
2023-02-28,8.530394569075657,69.87258694432413,4082.643166025144,1829.143855351319,35.99026089807435,3.0251768738739173,42177.980465220164,None,17.08785564764814,0.00237611462383569,0,70.28117017815927,69.3000303573532,7.870356104470007,103.13108959293551,69.69028949379154,6.61132107072556,0,0.0
2023-03-01,3.7865936159398332,70.3603595078853,4075.4052740341085,1826.6976757645039,36.012487009677855,3.0118737376165274,42186.408506701424,None,17.385845909838636,0.0069808859939570755,0,69.86156141654794,69.81553011860117,11.997973225728966,103.19477913143527,69.88545625021334,5.438266840755685,0,0.0
2023-03-02,0.0,70.12077238896265,4063.4587270009943,1830.1817060847766,36.030946268668195,3.009982533708757,42153.987074991885,None,16.372230937863307,-0.0034051434728074037,0,69.70695522862233,70.28117017815927,0.0,103.24767464942397,70.00270511187183,5.438266840755685,0,0.0
2023-03-03,11.15000286359575,70.02794290063075,4046.1715245119517,1832.4013402634619,36.04958309602434,3.019199034828002,42192.64346565394,None,13.96911955677482,-0.0013238514803711743,0,69.87258694432413,69.86156141654794,0.0,103.30107899448382,70.03304979501891,7.031124392697935,0,0.0
2023-03-04,0.17647287124642563,69.47477541362774,4061.6319676268436,1831.2250395731064,36.10064200158999,3.0179235436242267,42113.350141057235,None,11.745739971627923,-0.007899239419155157,0,70.3603595078853,69.70695522862233,4.255153451163515,103.44738970279795,69.91785054294299,6.448455738424065,0,0.0
2023-03-05,13.142342773861609,68.8766721015874,4068.675624190384,1835.9299111837952,36.033690739790906,3.0330350929267,42105.368657434614,None,11.533650960806893,-0.008608927606882477,0,70.12077238896265,69.87258694432413,7.513922134475971,103.25553900745246,69.77715206937718,7.25251582976487,0,0.0
2023-03-06,3.5780767519674535,69.28293501278449,4068.6197774812795,1838.0934421577783,35.97109414524883,3.0185233360261843,42130.4240243942,None,11.511962916892427,0.0058984108668589386,0,70.02794290063075,70.3603595078853,13.981804114634818,103.07616673176337,69.71657775282893,5.766269063669533,0,0.0
2023-03-07,12.952910363089252,69.9610550270699,4071.9194637444775,1837.643779390761,36.06446116730145,3.0184024465477237,42149.61575021032,None,9.58193734572587,0.009787691791063535,0,69.47477541362774,70.12077238896265,8.530394569075657,103.34371251987544,69.72921605036403,6.398057034242903,0,0.0
2023-03-08,8.394656450296392,69.92504996627974,4061.1645732714937,1832.844967961014,36.18864767616998,3.0058785121035925,42294.26743340935,None,8.484701390523982,-0.0005146443371419895,0,68.8766721015874,70.02794290063075,3.7865936159398332,103.69957240120904,69.66702897299182,7.0563517248652685,0,0.0
2023-03-09,4.315022552787709,70.42681641522576,4086.1220930676623,1837.6268531061953,35.98632282151974,3.0095148309298425,42321.757434637744,None,12.171218499930264,0.0071757753364207755,0,69.28293501278449,69.47477541362774,0.0,103.11980492547707,69.71074954817226,7.672783518120656,0,0.0
2023-03-10,2.4030181408693667,70.60763442774957,4087.9143048874143,1835.047708172668,35.90253051628324,3.018383704830815,42281.55470479564,None,10.797267968245768,0.0025674596940139516,0,69.9610550270699,68.8766721015874,11.15000286359575,102.87969575363702,69.79356262347494,6.423214272016886,0,0.0
2023-03-11,3.2954606132696007,70.285074550447,4089.5082528334633,1831.9569106787544,36.110559090969545,3.014176086894005,42286.781492441194,None,11.337300362663552,-0.00456834278498075,0,69.92504996627974,69.28293501278449,0.17647287124642563,103.47580739713477,69.90931964302055,6.868783949448769,0,0.0
2023-03-12,7.141583461876188,70.46577235320122,4097.26591907245,1834.2020515427737,35.98715088177621,2.9881339483277336,42207.96917576787,None,13.148572471922863,0.002570927098106912,0,70.42681641522576,69.9610550270699,13.142342773861609,103.12217775508063,70.13633396467968,6.011532619165138,0,0.0
2023-03-13,5.385782481088584,71.2347906364342,4102.576011389818,1839.2815563554523,35.78073076520429,2.9901234297956982,42213.93918830303,None,14.308299414690634,0.010913359174981707,0,70.60763442774957,69.92504996627974,3.5780767519674535,102.53067519286658,70.41517048234392,6.26977629475387,0,0.0
2023-03-14,2.0309429596564743,71.21687761687923,4105.314851632609,1842.2501019924732,36.08101998765707,2.9944908153130334,42182.28638545299,None,14.700361074000204,-0.0002514644795741372,0,70.285074550447,70.42681641522576,12.952910363089252,103.39116227831107,70.59457370945954,4.709495237120616,0,0.0
2023-03-15,4.171842948411839,71.99919944478623,4097.910107078155,1843.577920232578,35.94049739098528,2.9985337628626505,42238.055899231,None,7.485628566116567,0.010985062166241066,0,70.46577235320122,70.60763442774957,8.394656450296392,102.98849088484067,70.8908807778176,4.106236165422823,0,0.0
2023-03-16,5.392885148595749,70.68932689274135,4103.1247906495155,1844.9674289159086,35.98220275101013,3.010891584780872,42220.57888550122,None,6.761105210747518,-0.01819287661732094,0,71.2347906364342,70.285074550447,4.315022552787709,103.10799874929906,70.92838227460554,4.2602165362525435,0,0.0
2023-03-17,0.0,71.10027814492896,4122.445035614266,1846.8742600334692,36.021154931385645,3.0001810479843813,42224.74058971146,None,10.192421733732244,0.005813483735828573,0,71.21687761687923,70.46577235320122,2.4030181408693667,103.21961730120464,70.99875994848831,3.916928230414062,0,0.0
2023-03-18,7.290840573943493,71.14380167904805,4136.399236075816,1848.5921172130427,36.00318438234015,3.006983209038886,42202.96269764124,None,14.611270630169523,0.000612142951541994,0,71.99919944478623,71.2347906364342,3.2954606132696007,103.16812219510096,71.12143525257417,4.487696796224618,0,0.0
2023-03-19,0.10139387641596631,70.99429800381512,4152.831102342209,1849.3545000609815,36.05073583375617,3.0189082841636656,42299.90526523391,None,20.780680214560924,-0.002101429382525777,0,70.68932689274135,71.21687761687923,7.141583461876188,103.30438219638711,71.19693891694759,3.481955426873158,0,0.0
2023-03-20,0.0,71.04017839208286,4148.218945577898,1849.7629022688852,35.93137927512484,3.0011224083236008,42293.84312692801,None,22.505924900452413,0.0006462545522356589,0,71.10027814492896,71.99919944478623,5.385782481088584,102.96236267125576,71.16913716775454,2.712557929574789,0,0.0
2023-03-21,0.0,70.04639393478243,4138.822897375312,1849.8377160130863,36.02085935030464,3.0043189265827905,42395.47097910197,None,21.47128240502002,-0.013989047885206163,0,71.14380167904805,70.68932689274135,2.0309429596564743,103.21877030542895,71.00192521316929,2.4224232210524357,0,0.0
2023-03-22,0.0,69.93655799086366,4138.065028174316,1848.5297868353528,35.9377014084344,2.9992771282727135,42446.178567207884,None,16.77600553004192,-0.0015680456587248148,0,70.99429800381512,71.10027814492896,4.171842948411839,102.98047891938782,70.70726214832321,1.8264456569936012,0,0.0
2023-03-23,0.0,70.11511427661954,4139.122277297202,1848.1684366816194,36.03113399864237,2.998461901541697,42480.28190357466,None,9.633573922243514,0.0025531180098854467,0,71.04017839208286,71.14380167904805,5.392885148595749,103.24821259486538,70.62523177459153,1.0560334929084942,0,0.0
2023-03-24,1.454895211847548,70.8540612989903,4150.564192481912,1844.9825230532285,36.01187953359165,3.0019386663770806,42508.71856094053,None,6.833835357508276,0.010539054667378256,0,70.04639393478243,70.99429800381512,0.0,103.19303839188217,70.59005793945742,1.2638756660295722,0,0.0
2023-03-25,14.76629568763284,70.59492618985348,4134.139546184763,1844.985843799639,35.84938537008922,2.9970663807359452,42538.40842585135,None,7.261405966995797,-0.003657307772991558,0,69.93655799086366,71.04017839208286,7.290840573943493,102.72740686500998,70.51164715528678,2.3317978251280502,0,0.0
2023-03-26,2.3706016205239804,70.19067938840688,4149.93504937937,1843.2086615853373,36.04361445430292,2.990309299944329,42452.02479688406,None,6.673909825933577,-0.005726286905654465,0,70.11511427661954,70.04639393478243,0.10139387641596631,103.28397568628986,70.39684449594273,2.655970360000624,0,0.0
2023-03-27,5.888750531340157,69.93980086661462,4148.85497039358,1841.2014829509055,35.8730116392271,2.9906508241192094,42448.080627176525,None,6.7653451675744165,-0.0035742426769229674,0,70.8540612989903,69.93655799086366,0.0,102.79510859371115,70.23964770659013,3.497220435906361,0,0.0
2023-03-28,7.002406932531644,70.39750192546565,4145.086159694106,1841.7612712532125,35.99851469698506,2.9797783647305813,42500.338525735744,None,6.565012679755513,0.006544214498464651,0,70.59492618985348,70.11511427661954,0.0,103.15474108235799,70.28980599097345,4.497564283410881,0,0.0
2023-03-29,5.655325931079243,70.5618774802955,4135.465115941504,1844.745275825902,35.945052487956886,2.968920113441729,42507.893666562035,None,6.99514685622199,0.002334962894050996,0,70.19067938840688,70.8540612989903,0.0,103.00154364139651,70.37913734660656,5.305467987850774,0,0.0
2023-03-30,4.612782696370032,70.29699737841197,4119.416549222847,1846.7819090379064,36.0822758409487,2.975713846271294,42447.63417422186,None,11.485234246475885,-0.0037538698138734894,0,69.93980086661462,70.59492618985348,0.0,103.39476096070743,70.40512064686263,5.964436944475064,0,0.0
2023-03-31,0.0,70.55363109496865,4128.148255062466,1843.84090783066,35.865768694870425,2.9642259059197076,42455.013951692985,None,11.333675406154704,0.0036507066607014416,0,70.39750192546565,70.19067938840688,1.454895211847548,102.7743537360156,70.3622020462881,5.756594771353986,0,0.0
2023-04-01,12.25463774139606,70.60216986964267,4129.38143473435,1842.0616515575193,35.84237101458762,2.9708890309287996,42550.21922750576,None,11.69130925418631,0.0006879699020547747,0,70.5618774802955,69.93980086661462,14.76629568763284,102.70730703501094,70.36323685768656,5.397786493320159,0,0.0
2023-04-02,14.035983218189426,71.08649236490912,4116.981825736939,1844.143193933496,35.86408344319567,2.9755149438573394,42622.5638132825,None,12.061391156283632,0.006859881164568815,0,70.29699737841197,70.39750192546565,2.3706016205239804,102.76952460065733,70.49121014004403,7.064269578700937,0,0.0
2023-04-03,0.0,70.73546581797044,4104.531038016303,1842.3782191464193,35.823971416957704,2.9582568765694335,42629.463612814194,None,13.25536242600783,-0.004938020364498419,0,70.55363109496865,70.5618774802955,5.888750531340157,102.65458247830325,70.60487656166629,6.223019502795201,0,0.0
2023-04-04,0.0,70.57163474467156,4101.673191023401,1842.1289528464251,35.92209507511702,2.9514812300460767,42687.0360766671,None,12.75027268047011,-0.002316109343514894,0,70.60216986964267,70.29699737841197,7.002406932531644,102.93575853894572,70.62975267869571,5.22267565529068,0,0.0
2023-04-05,3.6009482881149695,70.37558066810547,4118.863406276296,1843.4290570444743,35.66783526802119,2.9634223240765505,42678.71072564869,None,10.624515080186663,-0.002778086086221654,0,71.08649236490912,70.55363109496865,5.655325931079243,102.2071700182972,70.60313884838284,4.929193134867212,0,0.0
2023-04-06,0.1773110254490433,69.64382319403941,4116.7674927626595,1841.692368134747,35.71102417745043,2.9536106687651538,42603.51714630736,None,10.571112517020559,-0.01039788897113414,0,70.73546581797044,70.60216986964267,4.612782696370032,102.33092903467063,70.50982825061533,4.295554324735642,0,0.0
2023-04-07,7.529827767279326,69.7918833325717,4102.2360632314785,1842.1031191470388,35.69610578928096,2.94896662614206,42567.29384690088,None,10.397246721695968,0.0021259622424771862,0,70.57163474467156,71.08649236490912,0.0,102.28817998010709,70.40100714170147,5.371244005775545,0,0.0
2023-04-08,1.358638987966935,69.92241096866165,4100.278632590619,1839.6350681572026,35.88398522834869,2.9535872350745787,42655.438285326294,None,8.330661066325348,0.001870240919964239,0,70.37558066810547,70.73546581797044,12.25463774139606,102.82655371732557,70.30389872727562,3.8146727552856707,0,0.0
